source_sector,target_sector,source_variable,target_variable,lag,n_obs,f_stat,p_value,df_denom,df_num,status,error_message
ConsumerStaples,Healthcare,sent_ConsumerStaples,ret_Healthcare,2,250,1.014490645625377,0.3641174786196074,243.0,2,ok,
ConsumerStaples,Healthcare,sent_ConsumerStaples,ret_Healthcare,3,250,0.7571537494182248,0.5191667122168213,240.0,3,ok,
ConsumerStaples,Healthcare,sent_ConsumerStaples,ret_Healthcare,4,250,0.5671559496304056,0.6867225964037669,237.0,4,ok,
ConsumerStaples,Healthcare,sent_ConsumerStaples,ret_Healthcare,5,250,0.559648187732928,0.7308769431694704,234.0,5,ok,
ConsumerStaples,Utilities,sent_ConsumerStaples,ret_Utilities,1,250,0.32536665752900984,0.568920811178248,246.0,1,ok,
ConsumerStaples,Utilities,sent_ConsumerStaples,ret_Utilities,2,250,0.5833811595458268,0.5587880276626599,243.0,2,ok,
ConsumerStaples,Utilities,sent_ConsumerStaples,ret_Utilities,3,250,1.3883315761376318,0.24695913340381054,240.0,3,ok,
ConsumerStaples,Utilities,sent_ConsumerStaples,ret_Utilities,4,250,2.155952023753134,0.07470031065106132,237.0,4,ok,
ConsumerStaples,Utilities,sent_ConsumerStaples,ret_Utilities,5,250,1.9670955385905335,0.08432847777092675,234.0,5,ok,
ConsumerDiscretionary,Banking,sent_ConsumerDiscretionary,ret_Banking,1,250,3.4798409309248184,0.06331110420285256,246.0,1,ok,
ConsumerDiscretionary,Banking,sent_ConsumerDiscretionary,ret_Banking,2,250,1.818544579208103,0.1644630442226902,243.0,2,ok,
ConsumerDiscretionary,Banking,sent_ConsumerDiscretionary,ret_Banking,3,250,1.2654867569677104,0.2868580212176152,240.0,3,ok,
ConsumerDiscretionary,Banking,sent_ConsumerDiscretionary,ret_Banking,4,250,0.9486285782096037,0.43655643440388314,237.0,4,ok,
ConsumerDiscretionary,Banking,sent_ConsumerDiscretionary,ret_Banking,5,250,1.1771621298789912,0.3210792825892713,234.0,5,ok,
ConsumerDiscretionary,RealEstate,sent_ConsumerDiscretionary,ret_RealEstate,1,250,5.503369017380825,0.01977462247733487,246.0,1,ok,
ConsumerDiscretionary,RealEstate,sent_ConsumerDiscretionary,ret_RealEstate,2,250,2.600111016469262,0.07633067681348764,243.0,2,ok,
ConsumerDiscretionary,RealEstate,sent_ConsumerDiscretionary,ret_RealEstate,3,250,1.6351431690326579,0.18187232857140395,240.0,3,ok,
ConsumerDiscretionary,RealEstate,sent_ConsumerDiscretionary,ret_RealEstate,4,250,1.2193395141361911,0.30323688606164456,237.0,4,ok,
ConsumerDiscretionary,RealEstate,sent_ConsumerDiscretionary,ret_RealEstate,5,250,1.0033568635533259,0.41643613264452684,234.0,5,ok,
ConsumerDiscretionary,SteelMaterials,sent_ConsumerDiscretionary,ret_SteelMaterials,1,250,4.655522510919181,0.03192223967708536,246.0,1,ok,
ConsumerDiscretionary,SteelMaterials,sent_ConsumerDiscretionary,ret_SteelMaterials,2,250,1.7368701465584133,0.17824919652126864,243.0,2,ok,
ConsumerDiscretionary,SteelMaterials,sent_ConsumerDiscretionary,ret_SteelMaterials,3,250,1.273312107496194,0.28415066047954707,240.0,3,ok,
ConsumerDiscretionary,SteelMaterials,sent_ConsumerDiscretionary,ret_SteelMaterials,4,250,2.4312133389989787,0.04831616628119891,237.0,4,ok,
ConsumerDiscretionary,SteelMaterials,sent_ConsumerDiscretionary,ret_SteelMaterials,5,250,2.362970766908461,0.04070483779454824,234.0,5,ok,
ConsumerDiscretionary,Technology,sent_ConsumerDiscretionary,ret_Technology,1,250,5.317180531360075,0.021948424109297735,246.0,1,ok,
ConsumerDiscretionary,Technology,sent_ConsumerDiscretionary,ret_Technology,2,250,2.821040822598778,0.06149563973174198,243.0,2,ok,
ConsumerDiscretionary,Technology,sent_ConsumerDiscretionary,ret_Technology,3,250,1.8780127736108434,0.13390320600564923,240.0,3,ok,
ConsumerDiscretionary,Technology,sent_ConsumerDiscretionary,ret_Technology,4,250,2.780167987040981,0.027556642024809324,237.0,4,ok,
ConsumerDiscretionary,Technology,sent_ConsumerDiscretionary,ret_Technology,5,250,2.656269451082725,0.02337558229750583,234.0,5,ok,
ConsumerDiscretionary,ConsumerStaples,sent_ConsumerDiscretionary,ret_ConsumerStaples,1,250,2.8817017036363812,0.09085592603593359,246.0,1,ok,
ConsumerDiscretionary,ConsumerStaples,sent_ConsumerDiscretionary,ret_ConsumerStaples,2,250,1.5797399136740506,0.2081371160938528,243.0,2,ok,
ConsumerDiscretionary,ConsumerStaples,sent_ConsumerDiscretionary,ret_ConsumerStaples,3,250,2.9507543591726155,0.03339154144460878,240.0,3,ok,
ConsumerDiscretionary,ConsumerStaples,sent_ConsumerDiscretionary,ret_ConsumerStaples,4,250,2.272994604305982,0.06212321659779825,237.0,4,ok,
ConsumerDiscretionary,ConsumerStaples,sent_ConsumerDiscretionary,ret_ConsumerStaples,5,250,1.750783155411609,0.12391338124665538,234.0,5,ok,
ConsumerDiscretionary,Energy,sent_ConsumerDiscretionary,ret_Energy,1,250,0.30778272380860466,0.5795480496666956,246.0,1,ok,
ConsumerDiscretionary,Energy,sent_ConsumerDiscretionary,ret_Energy,2,250,2.533489560720494,0.08147677809173742,243.0,2,ok,
ConsumerDiscretionary,Energy,sent_ConsumerDiscretionary,ret_Energy,3,250,2.276815370882767,0.08034220211882268,240.0,3,ok,
ConsumerDiscretionary,Energy,sent_ConsumerDiscretionary,ret_Energy,4,250,1.5765920891123313,0.1812348557340584,237.0,4,ok,
ConsumerDiscretionary,Energy,sent_ConsumerDiscretionary,ret_Energy,5,250,3.1534945774687806,0.008944710506829424,234.0,5,ok,
ConsumerDiscretionary,IndustrialLogistics,sent_ConsumerDiscretionary,ret_IndustrialLogistics,1,250,3.478789002467398,0.0633507710546753,246.0,1,ok,
ConsumerDiscretionary,IndustrialLogistics,sent_ConsumerDiscretionary,ret_IndustrialLogistics,2,250,1.5337957314217947,0.21779625728154373,243.0,2,ok,
ConsumerDiscretionary,IndustrialLogistics,sent_ConsumerDiscretionary,ret_IndustrialLogistics,3,250,1.2592814574822826,0.2890215188312691,240.0,3,ok,
ConsumerDiscretionary,IndustrialLogistics,sent_ConsumerDiscretionary,ret_IndustrialLogistics,4,250,2.042521894951679,0.0891850772493789,237.0,4,ok,
ConsumerDiscretionary,IndustrialLogistics,sent_ConsumerDiscretionary,ret_IndustrialLogistics,5,250,1.6124176382321425,0.15751579593769466,234.0,5,ok,
ConsumerDiscretionary,Healthcare,sent_ConsumerDiscretionary,ret_Healthcare,1,250,8.706196988886425,0.003477395929432478,246.0,1,ok,
ConsumerDiscretionary,Healthcare,sent_ConsumerDiscretionary,ret_Healthcare,2,250,4.331932802950764,0.014171876774956318,243.0,2,ok,
ConsumerDiscretionary,Healthcare,sent_ConsumerDiscretionary,ret_Healthcare,3,250,3.343976835457978,0.01990065206515374,240.0,3,ok,
ConsumerDiscretionary,Healthcare,sent_ConsumerDiscretionary,ret_Healthcare,4,250,2.666376251417818,0.033125716042991284,237.0,4,ok,
ConsumerDiscretionary,Healthcare,sent_ConsumerDiscretionary,ret_Healthcare,5,250,2.1398391394904457,0.061573831456596693,234.0,5,ok,
ConsumerDiscretionary,Utilities,sent_ConsumerDiscretionary,ret_Utilities,1,250,5.977809998868645,0.015189391763394901,246.0,1,ok,
ConsumerDiscretionary,Utilities,sent_ConsumerDiscretionary,ret_Utilities,2,250,2.8039077196609687,0.06253408407495627,243.0,2,ok,
ConsumerDiscretionary,Utilities,sent_ConsumerDiscretionary,ret_Utilities,3,250,1.8078978388524936,0.14634370591408413,240.0,3,ok,
ConsumerDiscretionary,Utilities,sent_ConsumerDiscretionary,ret_Utilities,4,250,1.5604265723216857,0.18562449983876617,237.0,4,ok,
ConsumerDiscretionary,Utilities,sent_ConsumerDiscretionary,ret_Utilities,5,250,1.3802530605998369,0.23243784407438148,234.0,5,ok,
Energy,Banking,sent_Energy,ret_Banking,1,250,0.7435127576264414,0.3893777182914425,246.0,1,ok,
Energy,Banking,sent_Energy,ret_Banking,2,250,0.8997398659063859,0.4080258229470919,243.0,2,ok,
Energy,Banking,sent_Energy,ret_Banking,3,250,0.5732335561510984,0.6331320596655576,240.0,3,ok,
Energy,Banking,sent_Energy,ret_Banking,4,250,0.47932602866451346,0.7509064875018786,237.0,4,ok,
Energy,Banking,sent_Energy,ret_Banking,5,250,0.48464070238560697,0.7875744240724956,234.0,5,ok,
Energy,RealEstate,sent_Energy,ret_RealEstate,1,250,0.46745759030906847,0.49480262132605224,246.0,1,ok,
Energy,RealEstate,sent_Energy,ret_RealEstate,2,250,0.3946615363334014,0.674339259260355,243.0,2,ok,
Energy,RealEstate,sent_Energy,ret_RealEstate,3,250,0.3323104009354025,0.8019936730400505,240.0,3,ok,
Energy,RealEstate,sent_Energy,ret_RealEstate,4,250,0.3441436332156851,0.8479457892327386,237.0,4,ok,
Energy,RealEstate,sent_Energy,ret_RealEstate,5,250,0.27629144399189826,0.925817020903715,234.0,5,ok,
Energy,SteelMaterials,sent_Energy,ret_SteelMaterials,1,250,2.3955054674325913,0.1229698989098897,246.0,1,ok,
Energy,SteelMaterials,sent_Energy,ret_SteelMaterials,2,250,2.4749609104128663,0.08628577326889769,243.0,2,ok,
Energy,SteelMaterials,sent_Energy,ret_SteelMaterials,3,250,1.6083341459680944,0.18807039643995763,240.0,3,ok,
Energy,SteelMaterials,sent_Energy,ret_SteelMaterials,4,250,1.9040994888362943,0.11047845688961937,237.0,4,ok,
Energy,SteelMaterials,sent_Energy,ret_SteelMaterials,5,250,2.4309705950181493,0.03582802882614128,234.0,5,ok,
Energy,Technology,sent_Energy,ret_Technology,1,250,2.629563353583605,0.10617150926051708,246.0,1,ok,
Energy,Technology,sent_Energy,ret_Technology,2,250,2.6077716413246574,0.07576034650721862,243.0,2,ok,
Energy,Technology,sent_Energy,ret_Technology,3,250,1.4280007813300555,0.23520932363445782,240.0,3,ok,
Energy,Technology,sent_Energy,ret_Technology,4,250,1.032531559576535,0.3910910824800008,237.0,4,ok,
Energy,Technology,sent_Energy,ret_Technology,5,250,1.0019083535218392,0.41730841304207,234.0,5,ok,
Energy,ConsumerStaples,sent_Energy,ret_ConsumerStaples,1,250,2.4720918363239055,0.11716885459938649,246.0,1,ok,
Energy,ConsumerStaples,sent_Energy,ret_ConsumerStaples,2,250,2.57493428867783,0.0782357453980648,243.0,2,ok,
Energy,ConsumerStaples,sent_Energy,ret_ConsumerStaples,3,250,1.9649872649065265,0.11987716357084782,240.0,3,ok,
Energy,ConsumerStaples,sent_Energy,ret_ConsumerStaples,4,250,1.4491850048472892,0.21852744125782342,237.0,4,ok,
Energy,ConsumerStaples,sent_Energy,ret_ConsumerStaples,5,250,2.4406111838331026,0.03518384065678892,234.0,5,ok,
Energy,ConsumerDiscretionary,sent_Energy,ret_ConsumerDiscretionary,1,250,0.2349810951367087,0.6282861140215799,246.0,1,ok,
Energy,ConsumerDiscretionary,sent_Energy,ret_ConsumerDiscretionary,2,250,2.4650767936749016,0.08712570099095522,243.0,2,ok,
Energy,ConsumerDiscretionary,sent_Energy,ret_ConsumerDiscretionary,3,250,2.160686936181836,0.0933072016264672,240.0,3,ok,
Energy,ConsumerDiscretionary,sent_Energy,ret_ConsumerDiscretionary,4,250,1.975626986722872,0.09893869643928822,237.0,4,ok,
Energy,ConsumerDiscretionary,sent_Energy,ret_ConsumerDiscretionary,5,250,2.9856668465436713,0.012399519292291473,234.0,5,ok,
Energy,IndustrialLogistics,sent_Energy,ret_IndustrialLogistics,1,250,4.195065023069326,0.041603482565752435,246.0,1,ok,
Energy,IndustrialLogistics,sent_Energy,ret_IndustrialLogistics,2,250,3.1881947188578668,0.04297731803029527,243.0,2,ok,
Energy,IndustrialLogistics,sent_Energy,ret_IndustrialLogistics,3,250,2.2094566092022574,0.08763197927058675,240.0,3,ok,
Energy,IndustrialLogistics,sent_Energy,ret_IndustrialLogistics,4,250,1.6004887788427977,0.1749185427054753,237.0,4,ok,
Energy,IndustrialLogistics,sent_Energy,ret_IndustrialLogistics,5,250,1.5738392668369716,0.16824654828713909,234.0,5,ok,
Energy,Healthcare,sent_Energy,ret_Healthcare,1,250,1.704676874181937,0.1928971764847217,246.0,1,ok,
Energy,Healthcare,sent_Energy,ret_Healthcare,2,250,3.188053268861749,0.04298324214375587,243.0,2,ok,
Energy,Healthcare,sent_Energy,ret_Healthcare,3,250,2.304108479353699,0.07755961133144185,240.0,3,ok,
Energy,Healthcare,sent_Energy,ret_Healthcare,4,250,1.788455152801196,0.13184490026309353,237.0,4,ok,
Energy,Healthcare,sent_Energy,ret_Healthcare,5,250,1.9125930242843105,0.09300926084225045,234.0,5,ok,
Energy,Utilities,sent_Energy,ret_Utilities,1,250,0.2757128367514828,0.5999979501880444,246.0,1,ok,
Energy,Utilities,sent_Energy,ret_Utilities,2,250,0.7349455201007158,0.4805943918396064,243.0,2,ok,
Energy,Utilities,sent_Energy,ret_Utilities,3,250,0.4797426019876462,0.6966724137155035,240.0,3,ok,
Energy,Utilities,sent_Energy,ret_Utilities,4,250,0.4561948763943596,0.7678249161770951,237.0,4,ok,
Energy,Utilities,sent_Energy,ret_Utilities,5,250,0.6219567011740488,0.6831805205802916,234.0,5,ok,
IndustrialLogistics,Banking,sent_IndustrialLogistics,ret_Banking,1,250,7.42609331905139e-06,0.9978279072371509,246.0,1,ok,
IndustrialLogistics,Banking,sent_IndustrialLogistics,ret_Banking,2,250,0.06807117706250045,0.9342117853768492,243.0,2,ok,
IndustrialLogistics,Banking,sent_IndustrialLogistics,ret_Banking,3,250,0.03558159517978339,0.990991415785113,240.0,3,ok,
IndustrialLogistics,Banking,sent_IndustrialLogistics,ret_Banking,4,250,0.48516949970241474,0.746626648818403,237.0,4,ok,
IndustrialLogistics,Banking,sent_IndustrialLogistics,ret_Banking,5,250,0.4670988798635683,0.8005570544940781,234.0,5,ok,
IndustrialLogistics,RealEstate,sent_IndustrialLogistics,ret_RealEstate,1,250,4.791396517392499,0.02954260929276237,246.0,1,ok,
IndustrialLogistics,RealEstate,sent_IndustrialLogistics,ret_RealEstate,2,250,3.515093666007014,0.03126655409376738,243.0,2,ok,
IndustrialLogistics,RealEstate,sent_IndustrialLogistics,ret_RealEstate,3,250,2.4808315160606,0.0616877918061061,240.0,3,ok,
IndustrialLogistics,RealEstate,sent_IndustrialLogistics,ret_RealEstate,4,250,2.1808328485357444,0.07183798184871434,237.0,4,ok,
IndustrialLogistics,RealEstate,sent_IndustrialLogistics,ret_RealEstate,5,250,2.4874638435162293,0.0322087035202323,234.0,5,ok,
IndustrialLogistics,SteelMaterials,sent_IndustrialLogistics,ret_SteelMaterials,1,250,0.019305948925143555,0.8896066185807836,246.0,1,ok,
IndustrialLogistics,SteelMaterials,sent_IndustrialLogistics,ret_SteelMaterials,2,250,0.204409143529757,0.8152688121742321,243.0,2,ok,
IndustrialLogistics,SteelMaterials,sent_IndustrialLogistics,ret_SteelMaterials,3,250,0.13383820544610667,0.9398262698009955,240.0,3,ok,
IndustrialLogistics,SteelMaterials,sent_IndustrialLogistics,ret_SteelMaterials,4,250,0.11811111725212041,0.9759858565925281,237.0,4,ok,
IndustrialLogistics,SteelMaterials,sent_IndustrialLogistics,ret_SteelMaterials,5,250,0.9585493476971414,0.44400170079410417,234.0,5,ok,
IndustrialLogistics,Technology,sent_IndustrialLogistics,ret_Technology,1,250,0.040681065792098195,0.8403214831256849,246.0,1,ok,
IndustrialLogistics,Technology,sent_IndustrialLogistics,ret_Technology,2,250,0.06668420272278369,0.935507692994599,243.0,2,ok,
IndustrialLogistics,Technology,sent_IndustrialLogistics,ret_Technology,3,250,0.1489414708050365,0.9302991268332356,240.0,3,ok,
IndustrialLogistics,Technology,sent_IndustrialLogistics,ret_Technology,4,250,1.3643001918416457,0.2470324893128407,237.0,4,ok,
IndustrialLogistics,Technology,sent_IndustrialLogistics,ret_Technology,5,250,1.3753709828067753,0.23429855427683188,234.0,5,ok,
IndustrialLogistics,ConsumerStaples,sent_IndustrialLogistics,ret_ConsumerStaples,1,250,0.2923145017461729,0.5892303374813254,246.0,1,ok,
IndustrialLogistics,ConsumerStaples,sent_IndustrialLogistics,ret_ConsumerStaples,2,250,0.3432091618989488,0.7098331547232586,243.0,2,ok,
IndustrialLogistics,ConsumerStaples,sent_IndustrialLogistics,ret_ConsumerStaples,3,250,0.441614602050133,0.7234546342793987,240.0,3,ok,
IndustrialLogistics,ConsumerStaples,sent_IndustrialLogistics,ret_ConsumerStaples,4,250,0.7626572733776075,0.5505039901903044,237.0,4,ok,
IndustrialLogistics,ConsumerStaples,sent_IndustrialLogistics,ret_ConsumerStaples,5,250,2.5858838211947597,0.0267290901961313,234.0,5,ok,
IndustrialLogistics,ConsumerDiscretionary,sent_IndustrialLogistics,ret_ConsumerDiscretionary,1,250,0.5636348875895275,0.45351690676597434,246.0,1,ok,
IndustrialLogistics,ConsumerDiscretionary,sent_IndustrialLogistics,ret_ConsumerDiscretionary,2,250,0.5947182381869213,0.5525190000554194,243.0,2,ok,
IndustrialLogistics,ConsumerDiscretionary,sent_IndustrialLogistics,ret_ConsumerDiscretionary,3,250,0.8220861044545316,0.48278812338769195,240.0,3,ok,
IndustrialLogistics,ConsumerDiscretionary,sent_IndustrialLogistics,ret_ConsumerDiscretionary,4,250,1.1726764390257798,0.3234946513194811,237.0,4,ok,
IndustrialLogistics,ConsumerDiscretionary,sent_IndustrialLogistics,ret_ConsumerDiscretionary,5,250,2.838052967591607,0.016494765090798166,234.0,5,ok,
IndustrialLogistics,Energy,sent_IndustrialLogistics,ret_Energy,1,250,0.39692737950386436,0.5292651186533066,246.0,1,ok,
IndustrialLogistics,Energy,sent_IndustrialLogistics,ret_Energy,2,250,0.17808037754787653,0.8369842713932532,243.0,2,ok,
IndustrialLogistics,Energy,sent_IndustrialLogistics,ret_Energy,3,250,3.3424396126057996,0.019941059973258658,240.0,3,ok,
IndustrialLogistics,Energy,sent_IndustrialLogistics,ret_Energy,4,250,5.997275141357691,0.0001297732235694279,237.0,4,ok,
IndustrialLogistics,Energy,sent_IndustrialLogistics,ret_Energy,5,250,4.406530591210043,0.0007458069399266271,234.0,5,ok,
IndustrialLogistics,Healthcare,sent_IndustrialLogistics,ret_Healthcare,1,250,0.8805065547096596,0.34898334945162535,246.0,1,ok,
IndustrialLogistics,Healthcare,sent_IndustrialLogistics,ret_Healthcare,2,250,0.7059000640894586,0.4946734773363167,243.0,2,ok,
IndustrialLogistics,Healthcare,sent_IndustrialLogistics,ret_Healthcare,3,250,0.8402336361204306,0.47298840103786355,240.0,3,ok,
IndustrialLogistics,Healthcare,sent_IndustrialLogistics,ret_Healthcare,4,250,1.4311333670120931,0.2243329227310616,237.0,4,ok,
IndustrialLogistics,Healthcare,sent_IndustrialLogistics,ret_Healthcare,5,250,1.0619028130459605,0.38224901969713554,234.0,5,ok,
IndustrialLogistics,Utilities,sent_IndustrialLogistics,ret_Utilities,1,250,0.14077465308696024,0.7078354018826977,246.0,1,ok,
IndustrialLogistics,Utilities,sent_IndustrialLogistics,ret_Utilities,2,250,0.0010511325012013937,0.9989494242870844,243.0,2,ok,
IndustrialLogistics,Utilities,sent_IndustrialLogistics,ret_Utilities,3,250,0.8707357070191888,0.45687768555786923,240.0,3,ok,
IndustrialLogistics,Utilities,sent_IndustrialLogistics,ret_Utilities,4,250,1.0137423146741213,0.40094440843679957,237.0,4,ok,
IndustrialLogistics,Utilities,sent_IndustrialLogistics,ret_Utilities,5,250,0.9275939300891387,0.4637380096004744,234.0,5,ok,
Healthcare,Banking,sent_Healthcare,ret_Banking,1,250,3.1289648275635935,0.07815170080343987,246.0,1,ok,
Healthcare,Banking,sent_Healthcare,ret_Banking,2,250,1.7544253123886997,0.17519086499135253,243.0,2,ok,
Healthcare,Banking,sent_Healthcare,ret_Banking,3,250,1.3759653798624172,0.2507314079000444,240.0,3,ok,
Healthcare,Banking,sent_Healthcare,ret_Banking,4,250,1.5215381648831603,0.1965815375763227,237.0,4,ok,
Healthcare,Banking,sent_Healthcare,ret_Banking,5,250,1.1894698552410474,0.315025062634225,234.0,5,ok,
Healthcare,RealEstate,sent_Healthcare,ret_RealEstate,1,250,0.09279809176929563,0.7609072026433746,246.0,1,ok,
Healthcare,RealEstate,sent_Healthcare,ret_RealEstate,2,250,0.16885066197848683,0.8447340429678332,243.0,2,ok,
Healthcare,RealEstate,sent_Healthcare,ret_RealEstate,3,250,0.09164985524733776,0.9645933055650794,240.0,3,ok,
Healthcare,RealEstate,sent_Healthcare,ret_RealEstate,4,250,0.2549731144307566,0.9064437923461826,237.0,4,ok,
Healthcare,RealEstate,sent_Healthcare,ret_RealEstate,5,250,0.3936635943683717,0.8529217752037836,234.0,5,ok,
Healthcare,SteelMaterials,sent_Healthcare,ret_SteelMaterials,1,250,0.45191854419067123,0.5020561709995468,246.0,1,ok,
Healthcare,SteelMaterials,sent_Healthcare,ret_SteelMaterials,2,250,0.3242223869253987,0.7234017345188805,243.0,2,ok,
Healthcare,SteelMaterials,sent_Healthcare,ret_SteelMaterials,3,250,0.38535201513790746,0.7636529327300512,240.0,3,ok,
Healthcare,SteelMaterials,sent_Healthcare,ret_SteelMaterials,4,250,0.3637983311097977,0.8342565812913028,237.0,4,ok,
Healthcare,SteelMaterials,sent_Healthcare,ret_SteelMaterials,5,250,0.3358773635020109,0.890898894659094,234.0,5,ok,
Healthcare,Technology,sent_Healthcare,ret_Technology,1,250,2.5620359529892482,0.11074093655514484,246.0,1,ok,
Healthcare,Technology,sent_Healthcare,ret_Technology,2,250,1.8854794080040818,0.1539697295212132,243.0,2,ok,
Healthcare,Technology,sent_Healthcare,ret_Technology,3,250,1.3146248981625073,0.27023935269926574,240.0,3,ok,
Healthcare,Technology,sent_Healthcare,ret_Technology,4,250,1.3010423937993139,0.2703445994307384,237.0,4,ok,
Healthcare,Technology,sent_Healthcare,ret_Technology,5,250,1.2187377006997275,0.3009922603215722,234.0,5,ok,
Healthcare,ConsumerStaples,sent_Healthcare,ret_ConsumerStaples,1,250,1.219299716477058,0.27057702858110844,246.0,1,ok,
Healthcare,ConsumerStaples,sent_Healthcare,ret_ConsumerStaples,2,250,0.6741508557526937,0.5105394026851705,243.0,2,ok,
Healthcare,ConsumerStaples,sent_Healthcare,ret_ConsumerStaples,3,250,0.43221147640628954,0.730122917927113,240.0,3,ok,
Healthcare,ConsumerStaples,sent_Healthcare,ret_ConsumerStaples,4,250,0.9117904204604866,0.45770876491515256,237.0,4,ok,
Healthcare,ConsumerStaples,sent_Healthcare,ret_ConsumerStaples,5,250,1.0273851889422458,0.40215209994386686,234.0,5,ok,
Healthcare,ConsumerDiscretionary,sent_Healthcare,ret_ConsumerDiscretionary,1,250,1.2780749822247883,0.2593582737243124,246.0,1,ok,
Healthcare,ConsumerDiscretionary,sent_Healthcare,ret_ConsumerDiscretionary,2,250,0.6092955286443412,0.5445623273022306,243.0,2,ok,
Healthcare,ConsumerDiscretionary,sent_Healthcare,ret_ConsumerDiscretionary,3,250,0.34392675894464925,0.7935798893109501,240.0,3,ok,
Healthcare,ConsumerDiscretionary,sent_Healthcare,ret_ConsumerDiscretionary,4,250,0.5427447933986296,0.7044906530255793,237.0,4,ok,
Healthcare,ConsumerDiscretionary,sent_Healthcare,ret_ConsumerDiscretionary,5,250,0.4799703570512869,0.7910446332838528,234.0,5,ok,
Healthcare,Energy,sent_Healthcare,ret_Energy,1,250,4.6755560500969215,0.031559097360094504,246.0,1,ok,
Healthcare,Energy,sent_Healthcare,ret_Energy,2,250,2.409952451873838,0.09196353238227338,243.0,2,ok,
Healthcare,Energy,sent_Healthcare,ret_Energy,3,250,1.7359580609240126,0.1602521490657246,240.0,3,ok,
Healthcare,Energy,sent_Healthcare,ret_Energy,4,250,1.1703871434382664,0.32451678731548467,237.0,4,ok,
Healthcare,Energy,sent_Healthcare,ret_Energy,5,250,0.8835202838647638,0.4927807240326887,234.0,5,ok,
Healthcare,IndustrialLogistics,sent_Healthcare,ret_IndustrialLogistics,1,250,1.579091113944186,0.21008358165485053,246.0,1,ok,
Healthcare,IndustrialLogistics,sent_Healthcare,ret_IndustrialLogistics,2,250,1.0945490883052027,0.3363347608637968,243.0,2,ok,
Healthcare,IndustrialLogistics,sent_Healthcare,ret_IndustrialLogistics,3,250,0.7491629193930152,0.5237855458328706,240.0,3,ok,
Healthcare,IndustrialLogistics,sent_Healthcare,ret_IndustrialLogistics,4,250,1.81496635695847,0.12663051130504213,237.0,4,ok,
Healthcare,IndustrialLogistics,sent_Healthcare,ret_IndustrialLogistics,5,250,1.5208095710986609,0.18405842264817532,234.0,5,ok,
Healthcare,Utilities,sent_Healthcare,ret_Utilities,1,250,0.11685667864870196,0.7327608453691139,246.0,1,ok,
Healthcare,Utilities,sent_Healthcare,ret_Utilities,2,250,0.818639808825917,0.44224368347326815,243.0,2,ok,
Healthcare,Utilities,sent_Healthcare,ret_Utilities,3,250,0.6192592182976281,0.6031538633519788,240.0,3,ok,
Healthcare,Utilities,sent_Healthcare,ret_Utilities,4,250,0.6685716518502669,0.6143869331949441,237.0,4,ok,
Healthcare,Utilities,sent_Healthcare,ret_Utilities,5,250,0.6204339382488364,0.6843453834393487,234.0,5,ok,
Utilities,Banking,sent_Utilities,ret_Banking,1,250,0.06662319765266161,0.7965341965094489,246.0,1,ok,
Utilities,Banking,sent_Utilities,ret_Banking,2,250,0.9127068047367698,0.4028077998154087,243.0,2,ok,
Utilities,Banking,sent_Utilities,ret_Banking,3,250,0.605570940479643,0.6119727324805422,240.0,3,ok,
Utilities,Banking,sent_Utilities,ret_Banking,4,250,0.8574121327177809,0.4902406365536739,237.0,4,ok,
Utilities,Banking,sent_Utilities,ret_Banking,5,250,0.6632988770272044,0.6516614995050367,234.0,5,ok,
Utilities,RealEstate,sent_Utilities,ret_RealEstate,1,250,0.28820283841442856,0.591859692375278,246.0,1,ok,
Utilities,RealEstate,sent_Utilities,ret_RealEstate,2,250,1.4488815979864733,0.23685414544721592,243.0,2,ok,
Utilities,RealEstate,sent_Utilities,ret_RealEstate,3,250,1.1430596341707209,0.3323581615886827,240.0,3,ok,
Utilities,RealEstate,sent_Utilities,ret_RealEstate,4,250,0.8794612458854705,0.47686374167585355,237.0,4,ok,
Utilities,RealEstate,sent_Utilities,ret_RealEstate,5,250,1.4027685840125503,0.22401890548242617,234.0,5,ok,
Utilities,SteelMaterials,sent_Utilities,ret_SteelMaterials,1,250,0.7123538381777567,0.39948349716891707,246.0,1,ok,
Utilities,SteelMaterials,sent_Utilities,ret_SteelMaterials,2,250,0.307702614991652,0.7354199089163742,243.0,2,ok,
Utilities,SteelMaterials,sent_Utilities,ret_SteelMaterials,3,250,0.18004867243933048,0.9098717485651729,240.0,3,ok,
Utilities,SteelMaterials,sent_Utilities,ret_SteelMaterials,4,250,0.24524433489920652,0.9123516882773042,237.0,4,ok,
Utilities,SteelMaterials,sent_Utilities,ret_SteelMaterials,5,250,0.2803131204761963,0.9236211439362458,234.0,5,ok,
Utilities,Technology,sent_Utilities,ret_Technology,1,250,0.0005601370587804346,0.9811372437587064,246.0,1,ok,
Utilities,Technology,sent_Utilities,ret_Technology,2,250,0.589359987805339,0.5554730480925173,243.0,2,ok,
Utilities,Technology,sent_Utilities,ret_Technology,3,250,0.3206609118601006,0.8104321892136396,240.0,3,ok,
Utilities,Technology,sent_Utilities,ret_Technology,4,250,0.546066136083877,0.7020679774271791,237.0,4,ok,
Utilities,Technology,sent_Utilities,ret_Technology,5,250,0.5822664210054129,0.7135734967124672,234.0,5,ok,
Utilities,ConsumerStaples,sent_Utilities,ret_ConsumerStaples,1,250,0.038976322306192024,0.8436586053685294,246.0,1,ok,
