trade_date,sector_label,sector_return,sentiment_weighted_mean,sentiment_mean,sentiment_sum,weighted_sentiment_sum,article_count,row_count,weighted_article_count,positive_count,neutral_count,negative_count,positive_weighted_count,neutral_weighted_count,negative_weighted_count
2025-09-03,SteelMaterials,0.0539223592340692,0.4171428571428571,0.3846153846153845,4.999999999999999,4.866666666666666,13.0,13.0,11.666666666666666,9.0,2.0,2.0,8.5,2.0,1.1666666666666663
2025-09-03,Technology,0.0220426648940594,0.4536977491961415,0.4371428571428571,15.3,11.758333333333336,36.0,36.0,26.916666666666668,25.0,8.0,2.0,18.916666666666664,6.333333333333333,0.6666666666666666
2025-09-03,Utilities,0.0064317146299725,0.2899053627760252,0.2971428571428571,20.8,15.316666666666665,79.0,79.0,61.333333333333336,40.0,28.0,2.0,29.166666666666664,22.166666666666664,1.5
2025-09-04,Banking,0.0113356136072051,0.4732484076433121,0.36,3.6,3.095833333333333,15.0,15.0,11.541666666666666,7.0,1.0,2.0,4.958333333333334,1.0,0.5833333333333333
2025-09-04,ConsumerDiscretionary,0.0221293626887047,0.3944881889763779,0.3736842105263158,7.1,6.2625,20.0,20.0,16.875,14.0,3.0,2.0,12.125,2.5,1.25
2025-09-04,ConsumerStaples,0.014273910932011,0.2490909090909091,0.2333333333333332,2.1,1.7125,9.0,9.0,6.875,4.0,3.0,2.0,3.125,2.5,1.25
2025-09-04,Energy,0.0098203908780748,0.1485714285714286,0.2111111111111111,1.9,0.8666666666666669,12.0,12.0,8.833333333333332,5.0,1.0,3.0,2.833333333333333,0.5,2.5
2025-09-04,Healthcare,0.0027152310311349,0.6499999999999999,0.6499999999999999,1.2999999999999998,1.2999999999999998,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0
2025-09-04,IndustrialLogistics,0.0073210486871854,-0.0609756097560975,0.05,0.3,-0.3124999999999999,8.0,8.0,7.125,2.0,2.0,2.0,1.125,2.0,2.0
2025-09-04,RealEstate,-0.0031627918986212,0.4461928934010152,0.3454545454545454,3.8,3.6625,17.0,17.0,14.208333333333332,7.0,1.0,3.0,6.125,1.0,1.0833333333333333
2025-09-04,SteelMaterials,0.065425502177665,0.5874371859296483,0.5,5.5,4.870833333333334,11.0,11.0,8.291666666666666,9.0,0.0,2.0,7.458333333333334,0.0,0.8333333333333333
2025-09-04,Technology,0.0113026640828112,0.5355828220858897,0.5199999999999999,5.199999999999999,3.6375,10.0,10.0,6.791666666666666,9.0,1.0,0.0,6.291666666666666,0.5,0.0
2025-09-04,Utilities,0.0057207478538457,0.3090293453724605,0.3391304347826087,7.8,5.704166666666667,24.0,24.0,19.45833333333333,15.0,5.0,3.0,10.958333333333332,5.0,2.5
2025-09-05,Banking,-0.0224538549719181,0.5962635201573254,0.6666666666666665,5.999999999999999,2.8876190476190478,10.0,10.0,5.842857142857143,8.0,1.0,0.0,3.8428571428571434,1.0,0.0
2025-09-05,ConsumerDiscretionary,-0.0220507325080376,0.3129817444219068,0.3266666666666667,9.800000000000002,7.347619047619049,31.0,31.0,23.809523809523807,20.0,3.0,7.0,15.976190476190476,1.5,6.0
2025-09-05,ConsumerStaples,-0.0104558536241898,0.3778541226215644,0.41875,6.7,3.404285714285714,16.0,16.0,9.00952380952381,10.0,5.0,1.0,5.0095238095238095,3.5,0.5
2025-09-05,Energy,0.0005056104122796,0.1421052631578947,0.1636363636363636,1.8,0.9000000000000001,15.0,15.0,9.666666666666666,4.0,7.0,0.0,2.333333333333333,4.0,0.0
2025-09-05,Healthcare,-0.0053440773287334,0.3,0.3,0.3,0.0999999999999999,1.0,1.0,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,0.0,0.0
2025-09-05,IndustrialLogistics,-0.0096462136950936,0.4346420323325634,0.4692307692307692,6.1,4.48095238095238,15.0,15.0,11.80952380952381,10.0,2.0,1.0,7.809523809523809,1.5,1.0
2025-09-05,RealEstate,-0.0056192978168784,0.258139534883721,0.5,3.0,0.74,13.0,13.0,9.866666666666667,5.0,0.0,1.0,1.8666666666666665,0.0,1.0
2025-09-05,SteelMaterials,-0.0263710382921939,0.2976591075347476,0.4454545454545454,4.9,1.937619047619048,11.0,11.0,6.509523809523809,9.0,0.0,2.0,4.5095238095238095,0.0,2.0
2025-09-05,Technology,-0.0153472188193588,0.1363543788187372,0.3444444444444444,3.1,0.6376190476190474,10.0,10.0,5.176190476190476,6.0,1.0,2.0,2.176190476190476,1.0,1.5
2025-09-05,Utilities,-0.0099292314857093,0.1657718120805369,0.2125,3.4000000000000004,1.7642857142857145,18.0,18.0,11.976190476190474,7.0,7.0,2.0,4.142857142857142,5.5,1.0
2025-09-08,Banking,-0.0265221053946972,0.4154929577464789,0.3125,5.0,4.916666666666667,25.0,25.0,20.33333333333333,11.0,1.0,4.0,9.083333333333332,0.5,2.25
2025-09-08,ConsumerDiscretionary,-0.027565313141008,0.2659630606860158,0.2674999999999999,10.7,8.399999999999999,42.0,42.0,33.583333333333336,25.0,8.0,7.0,19.666666666666664,6.083333333333333,5.833333333333333
2025-09-08,ConsumerStaples,-0.0131631804937629,0.2570588235294118,0.2105263157894736,4.0,3.6416666666666666,19.0,19.0,14.166666666666666,9.0,7.0,3.0,7.25,5.583333333333333,1.3333333333333333
2025-09-08,Energy,-0.0229093273525411,0.1903361344537814,0.1413793103448275,4.1,3.775,36.0,36.0,26.333333333333336,13.0,10.0,6.0,9.833333333333334,6.583333333333333,3.4166666666666665
2025-09-08,Healthcare,0.0092634864042938,-0.2,-0.2,-0.4,-0.4,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0
2025-09-08,IndustrialLogistics,-0.0132511757050094,0.5320930232558141,0.459090909090909,10.1,9.533333333333337,25.0,25.0,20.416666666666664,16.0,5.0,1.0,14.833333333333332,2.75,0.3333333333333333
2025-09-08,RealEstate,-0.0211311373523927,0.2216867469879518,0.1588235294117647,2.7,3.0666666666666664,33.0,33.0,28.83333333333333,9.0,3.0,5.0,8.5,2.0,3.333333333333333
2025-09-08,SteelMaterials,0.0016000201349656,0.3344827586206897,0.2285714285714286,3.2,3.2333333333333343,14.0,14.0,9.666666666666666,8.0,0.0,6.0,6.333333333333333,0.0,3.333333333333333
2025-09-08,Technology,-0.0256062492449552,0.138235294117647,0.1099999999999999,2.2,1.5666666666666664,20.0,20.0,11.333333333333332,11.0,3.0,6.0,7.083333333333333,0.8333333333333333,3.4166666666666665
2025-09-08,Utilities,-0.0346002439437992,0.1811518324607329,0.1877551020408163,9.2,5.766666666666666,53.0,53.0,35.333333333333336,23.0,17.0,9.0,14.416666666666666,11.666666666666666,5.75
2025-09-09,Banking,-0.0013693757874811,0.1967741935483871,0.1375,1.1,1.22,13.0,13.0,10.7,4.0,0.0,4.0,3.5,0.0,2.7
2025-09-09,ConsumerDiscretionary,0.0161559839927056,-0.0050724637681159,0.0076923076923076,0.0999999999999999,-0.0466666666666666,13.0,13.0,9.2,4.0,5.0,4.0,2.833333333333333,3.8333333333333335,2.533333333333333
2025-09-09,ConsumerStaples,-0.0052341018036283,0.4823529411764706,0.3249999999999999,2.6,2.1866666666666665,10.0,10.0,6.533333333333333,4.0,2.0,2.0,3.0,1.0,0.5333333333333333
2025-09-09,Energy,-0.0038995857623103,-0.0350364963503649,-0.0571428571428571,-0.4000000000000001,-0.08,9.0,9.0,4.283333333333333,1.0,3.0,3.0,0.3333333333333333,1.0833333333333333,0.8666666666666667
2025-09-09,Healthcare,-0.0030084235860409,0.6,0.6,0.6,0.6,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2025-09-09,IndustrialLogistics,0.0066439428616611,0.4071428571428572,0.2714285714285714,1.9,1.9,8.0,8.0,5.166666666666666,4.0,2.0,1.0,3.5,0.8333333333333333,0.3333333333333333
2025-09-09,RealEstate,0.0169726166777261,0.5794871794871795,0.5499999999999999,6.6,5.65,19.0,19.0,16.25,10.0,1.0,1.0,8.5,0.25,1.0
2025-09-09,SteelMaterials,-0.0056702813052043,0.2714285714285714,0.2375,1.9,1.9,8.0,8.0,7.0,5.0,0.0,3.0,4.5,0.0,2.5
2025-09-09,Technology,0.0027609627140654,0.3548387096774194,0.31,3.1000000000000005,2.75,10.0,10.0,7.75,5.0,4.0,1.0,4.5,2.25,1.0
2025-09-09,Utilities,-0.0018810004274332,0.2105640107430617,0.1961538461538461,5.1000000000000005,3.92,28.0,28.0,20.116666666666667,12.0,10.0,4.0,9.333333333333332,6.75,2.533333333333333
2025-09-10,Banking,0.0111456676733101,0.6631578947368421,0.5249999999999999,2.1,2.1,14.0,14.0,11.166666666666666,3.0,1.0,0.0,3.0,0.1666666666666666,0.0
2025-09-10,ConsumerDiscretionary,0.0065706474887443,0.2941747572815534,0.315,6.3,5.05,20.0,20.0,17.166666666666664,12.0,2.0,6.0,9.833333333333334,2.0,5.333333333333334
2025-09-10,ConsumerStaples,-0.0031530686281868,-0.0916666666666666,-0.075,-0.3,-0.1833333333333333,6.0,6.0,3.0,0.0,1.0,3.0,0.0,0.1666666666666666,1.8333333333333333
2025-09-10,Energy,0.0067665662568768,0.2058823529411764,0.1699999999999999,1.7,1.75,15.0,15.0,12.0,4.0,4.0,2.0,4.0,3.0,1.5
2025-09-10,Healthcare,0.003182398797033,-0.1,-0.1,-0.1,-0.1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2025-09-10,IndustrialLogistics,0.0053455329520916,0.6000000000000001,0.44,2.2,2.2,7.0,7.0,5.666666666666666,3.0,2.0,0.0,3.0,0.6666666666666666,0.0
2025-09-10,RealEstate,-0.003558369955131,0.4800000000000001,0.425,3.4,3.2,13.0,13.0,11.166666666666666,6.0,1.0,1.0,5.5,0.1666666666666666,1.0
2025-09-10,SteelMaterials,-0.008641533578378,0.4416666666666666,0.3249999999999999,2.6,2.65,8.0,8.0,6.0,5.0,2.0,1.0,5.0,0.4999999999999999,0.5
2025-09-10,Technology,-0.0047573745685775,0.2306451612903225,0.2071428571428571,2.9000000000000004,2.3833333333333333,15.0,15.0,11.333333333333334,6.0,7.0,1.0,4.833333333333333,4.5,1.0
2025-09-10,Utilities,0.0065513253226216,0.0657142857142857,0.0916666666666666,2.2,1.15,32.0,32.0,22.5,7.0,13.0,4.0,4.833333333333333,9.833333333333332,2.833333333333333
2025-09-11,Banking,-0.0003469415831867,0.403030303030303,0.3125,2.5,2.216666666666667,15.0,15.0,11.333333333333332,5.0,2.0,1.0,3.6666666666666665,1.5,0.3333333333333333
2025-09-11,ConsumerDiscretionary,0.0235460532147362,0.1213483146067415,0.1555555555555555,2.8,1.7999999999999996,20.0,20.0,16.166666666666664,9.0,3.0,6.0,7.0,1.8333333333333333,6.0
2025-09-11,ConsumerStaples,0.0129870197196647,0.385,0.375,3.0,1.2833333333333332,9.0,9.0,4.333333333333333,5.0,3.0,0.0,2.0,1.3333333333333333,0.0
2025-09-11,Energy,0.0023199454211748,0.2807017543859649,0.2615384615384615,3.4000000000000004,2.666666666666667,15.0,15.0,11.0,7.0,4.0,2.0,5.166666666666666,3.0,1.3333333333333333
2025-09-11,Healthcare,-0.0114591114554319,,,,,,,,,,,,,
2025-09-11,IndustrialLogistics,-0.0075980655122847,0.45,0.4166666666666667,2.5,2.1,9.0,9.0,7.166666666666666,4.0,1.0,1.0,3.333333333333333,0.3333333333333333,1.0
2025-09-11,RealEstate,0.024144455662839,0.375,0.3125,2.5,1.7499999999999998,14.0,14.0,10.666666666666666,5.0,2.0,1.0,3.0,1.3333333333333333,0.3333333333333333
2025-09-11,SteelMaterials,0.0360785477028401,0.3347826086956521,0.3333333333333333,2.0,1.2833333333333332,6.0,6.0,3.8333333333333335,4.0,1.0,1.0,2.5,0.3333333333333333,1.0
2025-09-11,Technology,-0.0024823215640216,0.4,0.4,4.0,3.2,10.0,10.0,8.0,8.0,1.0,1.0,6.5,0.5,1.0
2025-09-11,Utilities,-0.0030225645291147,0.1978723404255319,0.2,4.2,3.1000000000000005,24.0,24.0,17.5,9.0,10.0,2.0,6.833333333333333,6.833333333333333,2.0
2025-09-12,Banking,0.0017497752729432,0.0,0.0,0.0,0.0,5.0,5.0,3.833333333333333,0.0,1.0,0.0,0.0,0.3333333333333333,0.0
2025-09-12,ConsumerDiscretionary,0.0188928037446332,0.3872919818456883,0.3999999999999998,10.399999999999997,8.533333333333333,27.0,27.0,23.03333333333333,19.0,4.0,3.0,15.833333333333332,3.2,3.0
2025-09-12,ConsumerStaples,0.0289485528835307,0.0,0.0,0.0,0.0,6.0,6.0,4.7,1.0,3.0,1.0,1.0,2.2,1.0
2025-09-12,Energy,0.0202580786022189,0.1933534743202417,0.2133333333333333,3.2,2.1333333333333333,20.0,20.0,16.03333333333333,7.0,6.0,2.0,4.833333333333333,4.7,1.5
2025-09-12,Healthcare,-0.0006782063709895,0.5666666666666667,0.5666666666666667,1.7,1.7,3.0,3.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0
2025-09-12,IndustrialLogistics,-0.0002686808180989,0.46,0.4857142857142857,3.4,2.6833333333333336,8.0,8.0,6.833333333333333,5.0,2.0,0.0,3.833333333333333,2.0,0.0
2025-09-12,RealEstate,0.0042942677996083,0.5187499999999999,0.4599999999999999,2.3,1.3833333333333333,12.0,12.0,8.666666666666666,4.0,1.0,0.0,2.333333333333333,0.3333333333333333,0.0
2025-09-12,SteelMaterials,0.0260385308928251,0.5882352941176471,0.4333333333333333,1.2999999999999998,1.0,3.0,3.0,1.7,2.0,1.0,0.0,1.5,0.2,0.0
2025-09-12,Technology,0.0060053868426902,0.4532710280373833,0.4166666666666667,5.0,4.8500000000000005,12.0,12.0,10.7,9.0,2.0,1.0,8.5,1.2,1.0
2025-09-12,Utilities,0.0133344840302143,0.2555555555555555,0.3,6.6000000000000005,4.216666666666667,25.0,25.0,19.5,13.0,4.0,5.0,9.166666666666666,2.833333333333333,4.5
2025-09-15,Banking,0.0181124241266304,0.3861386138613861,0.18,0.9,1.3,14.0,14.0,10.866666666666667,2.0,1.0,2.0,2.0,0.1666666666666666,1.2
2025-09-15,ConsumerDiscretionary,0.0049998700709477,0.3508946322067594,0.315,12.6,11.766666666666666,43.0,43.0,36.53333333333333,26.0,10.0,4.0,23.58333333333333,7.249999999999999,2.7
2025-09-15,ConsumerStaples,0.0095102945778153,0.1623616236162361,0.1928571428571428,2.7,1.4666666666666663,16.0,16.0,11.033333333333331,7.0,3.0,4.0,4.166666666666666,1.6666666666666663,3.2
2025-09-15,Energy,0.0044246626889687,0.1173469387755102,0.1363636363636363,3.0,1.9166666666666667,27.0,27.0,20.83333333333333,9.0,9.0,4.0,6.416666666666666,6.416666666666666,3.5
2025-09-15,Healthcare,0.0066336887602955,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0
2025-09-15,IndustrialLogistics,0.0424728130206117,0.5847457627118645,0.525,6.300000000000001,5.75,14.0,14.0,11.333333333333332,10.0,2.0,0.0,8.833333333333332,1.0,0.0
2025-09-15,RealEstate,-0.0052073392318932,0.3213296398891966,0.2666666666666666,4.0,3.866666666666666,28.0,28.0,24.53333333333333,7.0,5.0,3.0,6.333333333333333,3.5,2.2
2025-09-15,SteelMaterials,0.0087126796745033,0.5593869731800766,0.4545454545454545,4.999999999999999,4.866666666666666,12.0,12.0,9.7,8.0,2.0,1.0,7.333333333333333,1.1666666666666663,0.2
2025-09-15,Technology,0.0110357233882147,0.4008403361344537,0.3137931034482758,9.1,7.949999999999998,29.0,29.0,19.83333333333333,17.0,11.0,1.0,13.75,5.583333333333333,0.5
2025-09-15,Utilities,0.013269768440915,0.2494318181818181,0.2307692307692307,8.999999999999998,7.316666666666666,46.0,46.0,34.333333333333336,16.0,21.0,2.0,12.583333333333332,15.25,1.5
2025-09-16,Banking,0.0036213391233531,0.5021505376344085,0.557142857142857,3.9,2.335,13.0,13.0,10.15,6.0,1.0,0.0,3.65,1.0,0.0
2025-09-16,ConsumerDiscretionary,0.0042237757322908,0.4036480686695278,0.3789473684210526,7.2,6.27,20.0,20.0,16.53333333333333,14.0,2.0,3.0,11.7,2.0,1.8333333333333333
2025-09-16,ConsumerStaples,0.009873152422182,0.4517241379310345,0.5399999999999999,2.7,1.31,7.0,7.0,4.9,4.0,1.0,0.0,1.9,1.0,0.0
2025-09-16,Energy,-0.0007723289368858,0.5245614035087719,0.5375000000000001,4.300000000000001,2.99,13.0,13.0,10.7,7.0,1.0,0.0,4.7,1.0,0.0
2025-09-16,Healthcare,-0.0079365079365079,0.2285714285714286,0.2,0.8,0.8,4.0,4.0,3.5,1.0,3.0,0.0,1.0,2.5,0.0
2025-09-16,IndustrialLogistics,-0.005931460187066,0.5571428571428572,0.5636363636363636,6.199999999999999,5.85,11.0,11.0,10.5,8.0,3.0,0.0,7.5,3.0,0.0
2025-09-16,RealEstate,-0.0115989769912312,0.5734177215189874,0.6,3.6,2.265,10.0,10.0,7.95,6.0,0.0,0.0,3.95,0.0,0.0
2025-09-16,SteelMaterials,-0.0156131648769255,0.5116504854368932,0.5249999999999999,4.199999999999999,2.635,8.0,8.0,5.15,6.0,2.0,0.0,3.65,1.5,0.0
2025-09-16,Technology,0.0081289053302264,0.569470827679783,0.5125,8.2,6.995,16.0,16.0,12.283333333333331,13.0,2.0,1.0,10.45,1.5,0.3333333333333333
2025-09-16,Utilities,0.0006975201086834,0.3406779661016949,0.2692307692307691,3.499999999999999,3.35,15.0,15.0,11.333333333333332,8.0,2.0,3.0,6.5,1.5,1.8333333333333333
2025-09-17,Banking,-0.0194647952193346,0.4375,0.425,3.4,2.625,13.0,13.0,9.5,6.0,0.0,2.0,4.75,0.0,1.25
2025-09-17,ConsumerDiscretionary,-0.0181987081456876,0.3905063291139241,0.3842105263157894,7.3,5.141666666666667,20.0,20.0,14.166666666666666,14.0,3.0,2.0,10.583333333333332,1.3333333333333333,1.25
2025-09-17,ConsumerStaples,-0.0113527012793323,0.40625,0.3,2.7,1.625,9.0,9.0,4.0,5.0,2.0,2.0,2.5,1.0,0.5
2025-09-17,Energy,0.0034421180674182,0.2473684210526316,0.3181818181818182,3.5,2.35,13.0,13.0,11.0,8.0,0.0,3.0,6.5,0.0,3.0
2025-09-17,Healthcare,0.0046855230964413,0.0173913043478261,0.2,1.0,0.0666666666666667,5.0,5.0,3.8333333333333335,2.0,2.0,1.0,0.8333333333333333,2.0,1.0
2025-09-17,IndustrialLogistics,-0.0006483950348563,0.7307692307692307,0.7285714285714286,5.1000000000000005,4.75,10.0,10.0,9.0,7.0,0.0,0.0,6.5,0.0,0.0
2025-09-17,RealEstate,0.0165395508485503,-0.1666666666666666,-0.1166666666666666,-0.7,-0.625,14.0,14.0,11.75,2.0,0.0,4.0,1.25,0.0,2.5
2025-09-17,SteelMaterials,-0.020207614833814,0.3,0.1714285714285714,1.2000000000000002,1.5,7.0,7.0,5.0,3.0,1.0,3.0,3.0,0.5,1.5
2025-09-17,Technology,0.0180145243330451,0.2344444444444444,0.3181818181818182,3.5000000000000004,1.7583333333333335,11.0,11.0,7.5,6.0,5.0,0.0,3.1666666666666665,4.333333333333334,0.0
2025-09-17,Utilities,-0.0104554893546229,0.1824242424242423,0.225,4.5,2.508333333333333,24.0,24.0,16.25,9.0,10.0,1.0,5.916666666666666,6.833333333333333,1.0
2025-09-18,Banking,-0.0074850131597543,0.4206896551724138,0.2666666666666666,1.6,1.7428571428571429,9.0,9.0,6.642857142857142,3.0,1.0,2.0,2.5,1.0,0.6428571428571428
2025-09-18,ConsumerDiscretionary,-0.0051120922615484,0.1059612518628912,0.0947368421052631,1.7999999999999998,1.6928571428571426,20.0,20.0,16.976190476190474,8.0,5.0,6.0,7.0,3.8333333333333335,5.142857142857142
2025-09-18,ConsumerStaples,-0.0119842411952487,-0.055440414507772,-0.1999999999999999,-1.2,-0.2038095238095237,6.0,6.0,3.676190476190476,1.0,1.0,4.0,1.0,1.0,1.676190476190476
2025-09-18,Energy,-0.0169327683271896,0.1578947368421052,0.1625,1.3,1.0,10.0,10.0,7.833333333333333,2.0,4.0,2.0,1.5,3.333333333333333,1.5
2025-09-18,Healthcare,-0.0087927263176927,,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-18,IndustrialLogistics,-0.0129276389495065,0.4048128342245989,0.2142857142857142,1.5,2.162857142857143,8.0,8.0,6.342857142857143,4.0,0.0,3.0,4.0,0.0,1.3428571428571427
2025-09-18,RealEstate,-0.0021834916834499,0.5185082872928176,0.3846153846153846,5.0,5.362857142857143,16.0,16.0,13.342857142857142,8.0,1.0,4.0,7.5,1.0,1.8428571428571427
2025-09-18,SteelMaterials,0.0097181939262518,-0.1642487046632124,-0.3,-2.1,-0.6038095238095238,8.0,8.0,4.676190476190476,1.0,0.0,6.0,1.0,0.0,2.676190476190476
2025-09-18,Technology,-0.0209348044845707,0.5755501222493887,0.3875,3.1000000000000005,3.362857142857143,8.0,8.0,5.842857142857143,5.0,0.0,3.0,4.5,0.0,1.3428571428571427
2025-09-18,Utilities,0.0071344239286429,0.1296875,0.0857142857142857,1.2,1.3833333333333333,14.0,14.0,10.666666666666666,5.0,7.0,2.0,4.0,5.833333333333333,0.8333333333333333
2025-09-19,Banking,-0.0128547732560774,0.6108108108108109,0.4624999999999999,3.6999999999999993,3.7666666666666666,16.0,16.0,14.166666666666666,6.0,0.0,2.0,5.5,0.0,0.6666666666666666
2025-09-19,ConsumerDiscretionary,-0.0003371307524407,0.3920353982300885,0.3416666666666666,8.2,7.383333333333334,24.0,24.0,18.83333333333333,14.0,8.0,2.0,12.333333333333334,5.333333333333333,1.1666666666666663
2025-09-19,ConsumerStaples,-0.0145095673806596,0.5680000000000001,0.4166666666666667,2.5,2.3666666666666667,6.0,6.0,4.166666666666666,4.0,1.0,1.0,3.5,0.5,0.1666666666666666
2025-09-19,Energy,-0.0085434631206534,0.1,0.0499999999999999,0.5999999999999999,0.7,12.0,12.0,6.999999999999999,2.0,7.0,3.0,1.3333333333333333,4.833333333333334,0.8333333333333333
2025-09-19,Healthcare,0.001539915107791,0.8,0.8,0.8,0.4,1.0,1.0,0.5,1.0,0.0,0.0,0.5,0.0,0.0
2025-09-19,IndustrialLogistics,-0.0068653966031747,0.45,0.3818181818181818,4.2,4.2,12.0,12.0,10.333333333333332,6.0,4.0,1.0,6.0,2.333333333333333,1.0
2025-09-19,RealEstate,0.0317960592657407,0.2148936170212766,0.1083333333333333,1.2999999999999998,1.6833333333333331,14.0,14.0,9.833333333333332,4.0,3.0,5.0,3.5,2.0,2.333333333333333
2025-09-19,SteelMaterials,-0.0104228251820099,0.3108108108108108,0.2125,1.7000000000000002,1.9166666666666667,9.0,9.0,7.166666666666666,3.0,2.0,3.0,3.0,1.5,1.6666666666666663
2025-09-19,Technology,-0.0078671980302926,0.6289473684210526,0.5272727272727272,5.8,3.983333333333333,13.0,13.0,7.833333333333333,8.0,2.0,1.0,5.333333333333333,0.8333333333333333,0.1666666666666666
2025-09-19,Utilities,0.0143943740238129,0.3257142857142857,0.3166666666666666,5.7,3.8,19.0,19.0,12.166666666666666,11.0,6.0,1.0,8.0,2.6666666666666665,1.0
2025-09-22,Banking,-0.0076847179219048,0.3553571428571428,0.2499999999999999,2.0,1.6583333333333332,13.0,13.0,8.666666666666666,4.0,2.0,2.0,2.75,1.25,0.6666666666666666
2025-09-22,ConsumerDiscretionary,-0.022388863309474,0.3524262607040913,0.313953488372093,13.5,12.346666666666666,46.0,46.0,37.53333333333333,28.0,8.0,7.0,23.83333333333333,7.0,4.199999999999999
2025-09-22,ConsumerStaples,-0.0133453372284186,0.1609819121447028,0.0916666666666666,1.1,1.038333333333333,14.0,14.0,7.949999999999999,4.0,4.0,4.0,2.25,3.0,1.2
2025-09-22,Energy,-0.0187851691750235,0.2603174603174603,0.2047619047619047,4.299999999999999,4.1000000000000005,26.0,26.0,19.25,10.0,9.0,2.0,8.166666666666666,6.25,1.3333333333333333
2025-09-22,Healthcare,-0.00234133562555,0.06,0.05,0.2,0.2,4.0,4.0,3.333333333333333,1.0,2.0,1.0,1.0,1.3333333333333333,1.0
2025-09-22,IndustrialLogistics,-0.0282436766132417,0.5206896551724138,0.4272727272727272,4.699999999999999,5.033333333333333,11.0,11.0,9.666666666666666,8.0,2.0,1.0,8.0,1.5,0.1666666666666666
2025-09-22,RealEstate,-0.0241966917060331,0.3229390681003584,0.2388888888888888,4.299999999999999,4.505,25.0,25.0,19.95,11.0,1.0,6.0,9.75,1.0,3.2
2025-09-22,SteelMaterials,-0.0387710029354354,0.0236476043276661,-0.0125,-0.2000000000000003,0.255,19.0,19.0,13.283333333333331,6.0,1.0,9.0,4.25,1.0,5.533333333333333
2025-09-22,Technology,-0.0270086395218644,0.4079601990049752,0.296,7.399999999999999,6.833333333333334,25.0,25.0,16.749999999999996,15.0,6.0,4.0,11.666666666666668,3.083333333333333,2.0
2025-09-22,Utilities,-0.0169252893957432,0.1826086956521739,0.1294117647058823,4.399999999999999,4.13,38.0,38.0,25.616666666666664,14.0,14.0,6.0,10.333333333333334,9.583333333333332,2.7
2025-09-23,Banking,0.0045824123374182,-0.2545454545454545,-0.4,-1.6,-0.4666666666666665,9.0,9.0,5.333333333333333,0.0,1.0,3.0,0.0,1.0,0.8333333333333333
2025-09-23,ConsumerDiscretionary,0.006891180853543,0.4048,0.3357142857142857,4.7,4.216666666666667,14.0,14.0,10.416666666666666,9.0,2.0,3.0,7.083333333333333,2.0,1.333333333333333
2025-09-23,ConsumerStaples,0.0018403663382841,-0.0769230769230769,-0.2,-1.0,-0.1666666666666666,6.0,6.0,3.1666666666666665,0.0,3.0,2.0,0.0,1.8333333333333333,0.3333333333333332
2025-09-23,Energy,0.0047674922838343,0.1473684210526315,0.25,1.5,0.7,6.0,6.0,4.75,3.0,1.0,2.0,1.75,1.0,2.0
2025-09-23,Healthcare,0.002376045924689,,,,,,,,,,,,,
2025-09-23,IndustrialLogistics,-0.0050746552459829,0.4687499999999999,0.4166666666666667,2.5,2.5,8.0,8.0,6.833333333333333,4.0,2.0,0.0,4.0,1.3333333333333333,0.0
2025-09-23,RealEstate,-0.0006353765274254,0.4342857142857144,0.175,1.4,2.5333333333333337,15.0,15.0,11.333333333333332,4.0,1.0,3.0,4.0,1.0,0.8333333333333333
2025-09-23,SteelMaterials,-0.001506805168435,0.5363636363636364,0.125,0.5,0.9833333333333334,4.0,4.0,1.8333333333333333,2.0,0.0,2.0,1.5,0.0,0.3333333333333332
2025-09-23,Technology,-0.0025857109982737,0.3898305084745763,0.2499999999999999,2.0,1.9166666666666667,8.0,8.0,4.916666666666666,5.0,0.0,3.0,3.583333333333333,0.0,1.3333333333333333
2025-09-23,Utilities,-0.0023691668522068,0.3894736842105263,0.425,5.1,3.083333333333333,13.0,13.0,8.416666666666666,8.0,3.0,1.0,5.083333333333333,1.8333333333333333,1.0
2025-09-24,Banking,0.0089891965932295,0.4824561403508772,0.3333333333333333,3.0,2.75,12.0,12.0,8.2,6.0,1.0,2.0,4.75,0.2,0.75
2025-09-24,ConsumerDiscretionary,0.0132000474205602,0.4120294599018003,0.3615384615384615,9.4,8.391666666666667,31.0,31.0,24.7,18.0,5.0,3.0,15.583333333333332,2.533333333333333,2.25
2025-09-24,ConsumerStaples,0.0083473267929627,0.253623188405797,0.22,1.1,0.875,5.0,5.0,3.45,2.0,3.0,0.0,1.25,2.2,0.0
2025-09-24,Energy,0.0061859603226509,0.100990099009901,0.1285714285714285,1.7999999999999998,0.85,17.0,17.0,10.916666666666666,5.0,7.0,2.0,2.75,4.166666666666667,1.5
2025-09-24,Healthcare,-0.0022111988340108,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.5,0.0
